,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,caption
582,VVhdW1pEKUc,Best Ever Food Review Show,Sri Lankan Street Food in Crumbling Colombo! (What it’s really like),"🏆VOTE IN THE BESTY AWARDS 2022 » https://form.jotform.com/BEFRS/besty-awards-2022
👕 BEFRS MERCH » https://bit.ly/ShopBEFRS
💗 SUPPORT OUR MISSION » http://bit.ly/BestEverPatreon
🎥 FOLLOW RUZAINA » https://bit.ly/TheMinorityTaste | INSTAGRAM: @theminoritytaste
Like our music? Enjoy a free 30-day of Epidemic Sound for the best royalty-free music: http://share.epidemicsound.com/BEFRS 
- - - - - - - - - - - - - - - - -  
1. LUNU MIRISA
ADDRESS: Colombo - Horana Rd, Boralesgamuwa
🇱🇰PORK CURRY: De-bone the pork and then cut the pieces into small slices. Place curry powder in a big pan to burn. Add cooking oil and mix with curry powder. Place the pork slices into the pan. Add turmeric powder, roasted curry powder, chili powder, black pepper, salt, cardamom, garlic paste, Garcinia cambogia, a liquid mixed with oil, cinnamon, ginger, garlic, fried lemongrass and curry leaves.Stir and cook for around 20 minutes.
🇱🇰JACKFRUIT CURRY: Chop the jackfruit flesh into small pieces. Place pieces into a pan, then add coconut milk, chopped onions, green chilies, curry leaves and Pandan leaves. Add salt, turmeric powder and curry powder. Add some pieces of cinnamon and mustard paste.Mix and cook for around 20 minutes. Add more coconut milk. Place chopped dried red chilies and chopped garlic into hot oil, mix, add turmeric powder and dump this mixture into the pan of jackfruits.
💸PRICE: 600 LKR/$1.63 USD for each dish | Jackfruit curry is a side dish
- - - - - - - - - - - - - - - - -  
2. MINISTRY OF CRAB
ADDRESS: Old Dutch Hospital Complex, 04 Hospital St, Colombo 00100
INTERVIEWEE: Chef Dharshan Munidasa
🇱🇰BLACK PEPPER CRAB: Place the crab in the hot wok and saute a bit. Season with black pepper and secret black pepper sauce. Steam for 20 minutes.
💸PRICE: 21920 LKR/$59.67 USD for 2kgs of crab
- - - - - - - - - - - - - - - - -  
3. UZMAN TEA ROOM
ADDRESS: No. 98, Abdul Hameed street, Colombo
🇱🇰EGG HOPPER
💸PRICE: 100 LKR/$0.27 USD
 - - - - - - - - - - - - - - - - -  
4. UNCLE DUDDLY
ADDRESS: No.71, Abdul Hameed street, Colombo
🇱🇰STRING HOPPER BIRYANI: Slice green and red chilies, tomatos, onions and place in hot oil. Add eggs and mix. Add salt, pepper, chilies powder and mix. Place rice noodles in pot with fresh cow’s milk and gravy. Stir. Place mixture in a dish. Slice and stir-fry fried beef which was marinated in vinegar, chilies powder, salt, pepper, curry powder. Add chopped onions, chilies, curry sauce, ketchup and lime juice. Add beef to noodles and serve.
🇱🇰BRAIN KOTHU ROTI
💸PRICE: 2800 LKR/$7.62 USD each for big servings
#BEFRS #BestEverSriLankaFoodTour #BestEverFoodReviewShow 
- - - - - - - - - - - - - - - - -
💬COME SAY HI:
INSTAGRAM » http://bit.ly/BestEverInstagram (@besteverfoodreviewshow)
FACEBOOK » http://bit.ly/BEFRSFacebook
 
💗SUPPORT OUR MISSION:
Patreon is a platform that allows people to support creators on a recurring basis. Your contribution is an investment in the creative freedom of my channel and enables me to keep my content authentic and uninterrupted. Your donation allows me the time and resources to create more videos for you. We also have some pretty sweet rewards, exclusive to Patreon Bestys. » http://bit.ly/BestEverPatreon
 
Our VIP Patrons: Susanne Smarr, Jim Klingsporn, Leo Lui, Sam Cassidy, Venetia Edmunds, Jack Murray, Eimile Nakoma, Jack Li, Stephen Balasta, Louis Chisari, Ryan Rhodes, Paul Citulski, Matthew Holden, David Baliles, Jackson Li, John Logan and Summer & Grayson Stumpf.  
 
🥒 ABOUT BEFRS:
Hey, I’m Sonny! I’m from the US but I’ve been living in Asia for 10 years and started making food and travel videos to document my experiences. I travel to different parts of the world, hunting down and documenting the most unique food each country has to offer.
 
If you see any factual food errors in my videos, please feel free to politely let me know in the comments. I'm a huge fan of trying different, interesting foods in each country. My show is from a Western point of view, but more importantly, MY point of view. It is not meant to offend any person or culture.
- - - - - - - - - - - - - - - - -
🎬 CREDITS:
HOST » Sonny Side
DIRECTOR OF PHOTOGRAPHY » Nguyễn Tân Khải
CAMERA OPERATOR » Tran Quang Dao
VIDEO EDITOR » Lê Anh Đỗ
COLOR & MASTER » Quí Nguyễn
LOCAL PRODUCER » Ruzaina Hadgie
PRODUCTION ASSISTANT » @﻿samalbandara
Selected tracks via Audio Network
For business inquiries: marketing@befrs.com","['best ever food review show', 'befrs team', 'sonny side', 'middle east country', 'sri lanka', 'sri lankan food', 'sri lankan cuisine', 'economic crisis', 'SRI LANKA IS A MESS', 'Food Tour During a Food Shortage', 'where to eat in colombo', 'island in South Asia', 'curry', 'rice and curry', 'singapore pepper crab', 'hindu', 'muslim', 'tamil', 'vedda people', 'PORK CURRY', 'jackfruit curry', 'EGG HOPPER', 'STRING HOPPER BIRYANI', 'BRAIN KOTHU ROTI']",2022-11-20T12:30:12Z,1258492,32487,,1951,PT20M17S,false
583,xPePdxrleTc,Harish Kulal Vlogs,Vasai Fort || Vasai Fort Complete Guide || Best place to visit near Mumbai || Vasai Fort Vlog,"#vasaifort  #vasai #mumbai #Placetovisitinmumbai #vlog 

Fort Vasai is ruined fort of the town of Vasai ,Maharshtra India, The structure was formally Christened as the fort of St. Sebastian in the Indo Portuguese era.




Insta ID : harish_kulal_photography
Facebook ID : Harish Kulal","['Harish Kulal Vlogs', 'Travelling', 'Trekking', 'Vasai Fort || Vasai Fort Complete Guide || Best place to visit near Mumbai || Vasai Fort Vlog', 'vasai', 'vasai fort', 'vlog', 'vasai vlog', 'fort', 'mumbai', 'maharashtra', 'vasai fort A to Z', 'vasai fort trip']",2022-11-19T13:36:48Z,122,31,,11,PT10M16S,false
584,kt_641sb5tU,Travel3India,EP 6- Chokhi dhani jaipur complete details | Best place to visit in jaipur | Chokhi dhani,"EP 6- Chokhi dhani jaipur complete details | Best place to visit in jaipur | Chokhi dhani | Travel3India @Travel3India
#travel3india  #chokhidhani #jaipur #jaipurtour #jaipurvlog


Description-
Around 20 kilometres from the main city of Jaipur, there is a mock village called ‘Chokhi Dhani’, which is a perfect mirror to the Rajasthani culture, food, traditions and heritage. The name Chokhi Dhani literally translates to Rajasthani Culture.

Specially designed to attract and introduce tourists to the authentic Rajasthani culture and heritage, the village was set up in 1989 over an area spanning 10 acres. Soon after, by 1994, Chokhi Dhani gained its own share of fame among the tourists across the world.

Since it displays the vibrant culture, art, folklore and tradition of Rajasthan, visitors can experience the countryside life and learn about the history of the Rajput valour.

Location of Chokhi Dhani Jaipur-
Chokhi Dhani village is situated on the Ajmer- Jaipur highway, towards the Jaipur end. The village is located away from the hustle of the city and imparts peace and serenity to the travellers.

Your queries-
Chokhi dhani restaurant 
Chokhi dhani resorts 
Chokhi dhani best place to visit in jaipur 
chokhi dhani famous for?
Chokhi dhani Rajasthan 
places to visit in jaipur 
jaipur tour guide 
jaipur tour details 
jaipur travel 
jaipur travel Places 
jaipur tour places 
best restaurant in jaipur 
best rajasthani restaurant in jaipur 
best rajasthani food
चौखी ढाणी जयपुर","['Chokhi dhani jaipur', 'chokhi dhani Rajasthan', 'chokhi dhani famous for', 'chokhi dhani timings', 'chokhi dhani jaipur complete details', 'chokhi dhani jaipur tourist attraction', 'chokhi dhani tour', 'chokhi dhani travel', 'chokhi dhani travel guide', 'Travel3India', 'places to visit in jaipur', 'jaipur tourism', 'tourist places jaipur']",2022-11-22T10:25:21Z,68,9,,4,PT17M11S,false
585,E76LB3b0MpA,Ajit Pujari,vlog-7 || Best place to visit near Hetauda || Gumba Dada || Jurethum || @Ajit Pujari,"Hope you guys like the video
please dont forget to like share and subscribe

Thank you for watching..

Keep sharing keep supporting haitw guyss..

Aagami dinnharuma ajha ramro ramro videosharu aauxa so dont forget to press the bell icon as well

#hetauda #motovlog #mobilevlog #AjitPujari
#GumbaDada #Jurethum #bestplacetovisit #bestplacetovisitnearHetauda #ns200","['Hetauda', 'mrb vlogs', 'rajkumar thapa magar', 'uk 07 rider', 'amir majid', 'gumba dada', 'jurethum', 'best place to visit', 'best place to visit near hetauda', 'ajit pujari', 'ns200', 'ns200 fi abs']",2022-11-17T10:15:10Z,88,13,,2,PT17M36S,false
586,EY3ad0VnVP0,#Journey of world with Abhay Gupta,#Best Place to Visit in India,"#Best place to visit in India
#Top destinations to visit in India
#Some special Place to visit in India","['#Best Summer destination', '#Best Winter destination', '#Best place to visit in India', '#Top Destinations in India']",2022-11-22T16:28:08Z,17,5,,1,PT48S,false
587,NypNUTrtUSg,Color Stays,Snowfall in manali 14 Nov 2022. Manali snowfall  solang valley  heavenly view| Book Your Manali Trip,"#manali #snowfallmanali #manlitrip
Second Part Of Manali Snowfall After Atal tunnel we have experienced snowfall on 9th Nov . Its time to check out solang valley , a beautiful view of snowfall in manali.
Come and enjoy these heavenly view of Manali snowfall. You can enjoy all snow activities at solang valley from paragliding to snow scooters to snow skating every snow adventure is there. We always try to update our guests with all latest information about manali snowfall and about other packages . We have 7 properties in Manali to cater all your Manali trip needs.
Plan your Manali trip its best time to enjoy without any hustle bustle .
You can reach us for detailed information on the following numbers:
7650888765 :7650803765:7650908765:7651088765
Insta : https://www.instagram.com/color_stays/
Website :www.colorstays.in
Email Id :sales@colorstays.in   


Music  Credits :-
Chestnuts - Sakura Girl https://soundcloud.com/sakuragirl_official
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/3UijZtS
Music promoted by Audio Library https://youtu.be/DuMEc0u_UQM

Essence - Mehul Choudhary https://soundcloud.com/mehul-choudhary-353304313
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/3SV9KtX
Music promoted by Audio Library https://youtu.be/fbt-U4xdWwI

Instagram: https://www.instagram.com/color_stays/?__coig_restricted=1
Website: https://www.colorstays.in/
Email : sales@colorstays.in
Or reach us @ 7650888765.

first snowfall in Manali 2022।
 Manali snow fall today। 
fresh snowfall Manali 14 November 2022।
Manali snowfall today Live 2022
Today live snowfall in Manali 
Solang valley fresh snow fall
Rohtang today snowfall
Manali snow fall
Manali snowfall today
Manali snowfall time
Manali snow
Manali snowfall status
Manali snow point
Manali snowfall 2022
Manali snow time
Manali snowfall kab hoti hai
Snowfall Manali
Snowfall Manali today
Snowfall Manali status
Snowfall Manali month
Snowfall Manali in December
Snowfall manali2022
Snowfall Manali news
Manali live snow today
Live snowfall today
Manali live snowfall
Manali today snowfall
Snow live today 
Today live snow
Snow today solang belly
Fresh snow today
Beautiful snow
Snow kb hoti hai
Khan hoti h snow 
Kon s place m snow hai
Hidden places snowfall
Snow 
Snow fall 
Snow fall khan ho rhi 
Snow kb hoti hai
Snow point names
Name of snow point 
Old manali snow 
Dhundi snow fall today
Snow fall in dhundi
Atal tunnel live snow fall today
Live snow in atal tunnel
Heavy snow today
Todays snow
Enjoying snow fall
Full enjoy snow
Today enjoy snowfall
Live in kullu h.p
today Manali live
Manali live
Manali
snow
snowfall kaha hogi Aaj
Manali live snowfall today
Rohtang pass heavy snowfall today
solang valley today heavy snowfall
Manali snow fall today
hamata pass snow fall today
snow fall kaha milegi
snowfall kub milegi dekhne ko
Manali in December
Manali in November
manali in January
manali live
Manali live Today
Manali
Manali snowfall 
Manali in December 
First snowfall in manali 2022
Manali snowfall today
Snowfall in manali
Manal today 
Manali live today
Snowfall
Manali weather today
Manali live today snowfall 
Manali today live
Snowfall in manali today
 Today manali snowfall
Badrinath
Manali in November 
Manali in November 2022
Namaste pahad
Solang valley in November 
Atul  tunnel snowfall today
Manali in January 
Manali news manali news today
Old manali
Snowfall manali today
Latest snowfall in himachal 2022
Manali today news
Manali today snowfall
Manali today weather 
Manali vlog snow in manali
Atal tunnel atak tunnel snowfall 
Manali December 
manali in february 
manali november 2022
 manali snowfall 2022
manali snowfall time 
manali update today 
Shimla snowfall today
snowfall today
Solang valley manali today
Today snowfall 
snowfall today
best time to visit shimla
Live manali
manali in december 2022
manali latest
manali news today live
manali snow
manali solang valley 2022
manali status
paragliding in manali
shimla manali in december 
shimla snowfall 
shimla snowfall2022
shimla snowfall time
snow
snowfall 2022
solang valley snowfall 
solang valley today
Thank god
today manali
uchiyan dee waran
atal tunnel snow
atal tunnel today
badri nath dham 
badrinath ki dulhania
badrinath ki yatra
badrinath temple history
badrinath temple history
badrinath temple history
badrinath trip
bags packed family
best time to visit manali for snow 
chandni blogs
 December manali tour
delhi to badrinath road trip 
delhi to manali volvo bus 
dilunay
donkey rising
 first snowfall 
Food in manali
heavy snowfall 
heavy snowfall in manali
himachal snowfall today
Isa kha
places to visit in kasol
kashmir snowfall 2022
kedarnath
kedarnath in December
Kullu tourist places
Live snowfall 
manali 2022
manali 2022snowfall
manali current weather 
manali  december trip
manali food
manali food tour
manali in december end
manali latest news
manali mall road snowfall 
manali to atal tunnel
Manali vlog 2022","['colorstays', 'manali', 'manali 2022', 'manali live updates', 'manali trip', 'snowfall in manali', 'manali snow', 'manali snowfall', 'manali journey', 'manali vlog']",2022-11-14T15:36:18Z,74752,1096,,149,PT8M46S,false
588,OdR3nz5uOPk,Genuine Review & tour guide,Paradise valley waterfall kasauli • jangeshu waterfall & pool • Best place to visit near chandigarh,,,2022-11-20T16:19:55Z,6,2,,1,PT10M3S,false
589,PSBPHPlyAMw,Holidayinfy,Best Place To Visit Mahabaleshwar | Maharashtra | Holidayinfy #shortsvideo #viral #maharashtra,"Place To Visit Mahabaleshwar
It is a part of western ghat and mesmerize with natural green beauty, hill, waterfall, and valley. Mahabaleshwar Hill Station in Maharashtra:  Surrounded by green valleys in western India near Mumbai. This hill town has always been the first choice of tourists due to its savvy views. Tourists here experience peace and relaxation between the mountainous valley and waterfalls. Mahabaleshwar is a hill station situated in the Western Ghats in the Satara district of Maharashtra. 

Visit Our Website: https://holidayinfy.com/
Connect with Us: Facebook : 
https:Facebook.com/Holidayinfy/
Instagram: Instagram.com/holidayinfy/
Pinterest: https://in.pinterest.com/holidayinfy/
Twitter : https://Twitter.com/holidayinfy
Mix: https://mix.com/holidayinfy/
Or 
Email Us: info@holidayinfy.com

Click here for Itinerary & Tour Plan :https://holidayinfy.com/goa/

More Information Bangalore And goa Watch This Video

https://www.youtube.com/shorts/-lhKRaL3d3A
https://www.youtube.com/shorts/BfRACRWtG9U
https://www.youtube.com/shorts/-lhKRaL3d3A
https://www.youtube.com/watch?v=P8tElHes0nQ
https://www.youtube.com/watch?v=ImOK6...
https://www.youtube.com/watch?v=Tjt9g...
https://www.youtube.com/watch?v=Tjt9g...

SUBSCRIBE THE CHANNEL FOR MORE VIDEOS
DON'T FORGET LIKE COMMENT & SHARE
Please Support My Channel THANK YOU.","['Mahabaleshwar', 'Mahabaleshwar Maharashtra latest video 2022', 'Mahabaleshwar travel vlog', 'Mahabaleshwar travel guide', 'kashmir travel vlog', 'Mahabaleshwar trip plan', 'Holidayinfy', 'Mahabaleshwar Tour Budget', 'MahabaleshwarTour Guide', 'best place to visit in india', 'best place to visit Mahabaleshwar', 'Mahabaleshwar Maharashtra', 'Mumbai place to visit Mahabaleshwar', 'Maharashtra', 'Hill Station in Maharashtra', 'Elephant Head Point', 'Dhobi Waterfall', 'Venna Lake Boating Point', 'Chinaman Waterfall']",2022-11-17T03:42:14Z,182,10,,0,PT57S,false
590,3GWPg0HuyOo,Lifecare Vlogs,Best place to visit in Coorg | Sightseeing in Madikeri | #shorts #ytshorts #viral #viralshorts,,,2022-11-22T04:01:37Z,77,3,,0,PT43S,false
591,M_JtF3xQsgc,Wiki Peaks,"Top 10 Best Fast Food Restaurants to Visit in High Point, North Carolina | USA - English","#HighPointFood #HighPointFastFood 
Setting the criteria for our list of the 10 best fast food restaurants in High Point was the easy bit. Anywhere we felt compelled to revisit again and again was instantly in. We’re excited to give you High Point’s top 10 fast food restaurants to visit in High Point, presented in no particular order. In our list surely the ultimate guide to the best fast food restaurants in High Point – you’ll find it all: the best new openings, classic cheap eats. In this video, we are going to discuss top 10 fast food restaurants in High Point and the finest places to eat in High Point. Our esteemed viewers are in for a treat today, and they must dine in these best fast food restaurants to visit in High Point to get the real taste of some of the most delicious dishes ever cooked.

What they all have in common is that they serve some of the best dishes in High Point best fast food restaurants for any budget, with service befitting the setting. In short, if you’re looking for a great meal, you’ve come to the right place.

High Point has no shortage of excellent fast food restaurants in High Point. Almost every month, there is another new spot to eat opening in the city. Since we are spoiled for choice on where to dine, it might be hard to pick where to eat next. So to help you figure out the places you need to try, we've gathered up a bucket list of the best fast food restaurants in High Point that you won't regret going to.

Wiki Peaks is on a mission to promote the tourism in the World. We are here to show you the beautiful places in the world. You can see the beauty of this world from the comfort of your home.

There are many beautiful fast food restaurants in High Point. USA has some of the best fast food restaurants in High Point. We collected data on the top 10 fast food restaurants to visit in High Point. There are many famous fast food restaurants in High Point and some of them are beautiful fast food restaurants in High Point. People from all over USA love these High Point beautiful fast food restaurants which are also High Point famous fast food restaurants. In this video, we will show you the beautiful fast food restaurants to visit in High Point.

Please help us in our cause and share this channel as much as possible with your friends and family.

***All images used in this video are a property of their owners. We have no intention of showing these images as our own property. We used these images just to promote tourism.***","['restaurants in High Point', 'top restaurants in High Point', 'top 10 restaurants in High Point', 'top 10 restaurants to visit in High Point', 'best restaurants in High Point', 'High Point famous restaurants', 'High Point best restaurants', 'best restaurants to visit in High Point', 'High Point restaurants to visit', 'best High Point restaurants', 'famous High Point fast food', 'High Point fast food', 'best food in High Point', 'fast food in High Point', 'High Point food', 'High Point']",2022-11-22T06:43:10Z,2,0,,0,PT3M51S,false
